,Date,Name,Points,Prop
360,"Fri, May 12 9:10 PM",Rui Hachimura,0.5,Free Throws Made
361,"Fri, May 12 6:40 PM",Jimmy Butler,2.5,Blks+Stls
362,"Fri, May 12 6:40 PM",Bam Adebayo,1.5,Blks+Stls
363,"Fri, May 12 6:40 PM",Kevin Love,0.5,Blks+Stls
364,"Fri, May 12 9:10 PM",Anthony Davis,3.5,Blks+Stls
365,"Sun, May 14 12:10 PM",Marcus Smart,1.5,Blks+Stls
366,"Fri, May 12 6:40 PM",Jimmy Butler,0.5,Blocked Shots
367,"Fri, May 12 6:40 PM",Julius Randle,0.5,Steals
368,"Fri, May 12 6:40 PM",RJ Barrett,0.5,Steals
369,"Fri, May 12 6:40 PM",Mitchell Robinson,0.5,Steals
370,"Fri, May 12 6:40 PM",Isaiah Hartenstein,0.5,Steals
371,"Fri, May 12 6:40 PM",Caleb Martin,0.5,Steals
372,"Fri, May 12 6:40 PM",Max Strus,0.5,Turnovers
373,"Fri, May 12 6:40 PM",Isaiah Hartenstein,0.5,Turnovers
374,"Fri, May 12 9:10 PM",Klay Thompson,1.5,Turnovers
375,"Fri, May 12 9:10 PM",Anthony Davis,2.5,Turnovers
376,"Fri, May 12 9:10 PM",Draymond Green,2.5,Turnovers
377,"Fri, May 12 9:10 PM",Austin Reaves,1.5,Turnovers
